,num_mc_samples,model_train_size,image_id,run_id,agg_uncertainty
33269,20,465,acdc_data3_20210722_pos_2_141,9,0.10909813
33270,20,465,acdc_data3_20210722_pos_2_144,0,0.13275495
33271,20,465,acdc_data3_20210722_pos_2_144,1,0.122351065
33272,20,465,acdc_data3_20210722_pos_2_144,2,0.1071561
33273,20,465,acdc_data3_20210722_pos_2_144,3,0.13724282
33274,20,465,acdc_data3_20210722_pos_2_144,4,0.1089364
33275,20,465,acdc_data3_20210722_pos_2_144,5,0.12811984
33276,20,465,acdc_data3_20210722_pos_2_144,6,0.116963856
33277,20,465,acdc_data3_20210722_pos_2_144,7,0.10674122
33278,20,465,acdc_data3_20210722_pos_2_144,8,0.1188386
33279,20,465,acdc_data3_20210722_pos_2_144,9,0.13044612
33280,20,465,acdc_data3_20210722_pos_2_15,0,0.12153158
33281,20,465,acdc_data3_20210722_pos_2_15,1,0.09727595
33282,20,465,acdc_data3_20210722_pos_2_15,2,0.10913657
33283,20,465,acdc_data3_20210722_pos_2_15,3,0.109791346
33284,20,465,acdc_data3_20210722_pos_2_15,4,0.10614313
33285,20,465,acdc_data3_20210722_pos_2_15,5,0.14251791
33286,20,465,acdc_data3_20210722_pos_2_15,6,0.15199262
33287,20,465,acdc_data3_20210722_pos_2_15,7,0.13347776
33288,20,465,acdc_data3_20210722_pos_2_15,8,0.10876331
33289,20,465,acdc_data3_20210722_pos_2_15,9,0.10165485
33290,20,465,acdc_data3_20210722_pos_2_18,0,0.09858039
33291,20,465,acdc_data3_20210722_pos_2_18,1,0.102484405
33292,20,465,acdc_data3_20210722_pos_2_18,2,0.106444284
33293,20,465,acdc_data3_20210722_pos_2_18,3,0.09654642
33294,20,465,acdc_data3_20210722_pos_2_18,4,0.09662705
33295,20,465,acdc_data3_20210722_pos_2_18,5,0.09272724
33296,20,465,acdc_data3_20210722_pos_2_18,6,0.09333036
33297,20,465,acdc_data3_20210722_pos_2_18,7,0.09921805
33298,20,465,acdc_data3_20210722_pos_2_18,8,0.09406528
33299,20,465,acdc_data3_20210722_pos_2_18,9,0.10987669
33300,20,465,acdc_data3_20210722_pos_2_21,0,0.116060734
33301,20,465,acdc_data3_20210722_pos_2_21,1,0.12133474
33302,20,465,acdc_data3_20210722_pos_2_21,2,0.11170747
33303,20,465,acdc_data3_20210722_pos_2_21,3,0.11315318
33304,20,465,acdc_data3_20210722_pos_2_21,4,0.108920105
33305,20,465,acdc_data3_20210722_pos_2_21,5,0.11065261
33306,20,465,acdc_data3_20210722_pos_2_21,6,0.1104942
33307,20,465,acdc_data3_20210722_pos_2_21,7,0.10913079
33308,20,465,acdc_data3_20210722_pos_2_21,8,0.10738251
33309,20,465,acdc_data3_20210722_pos_2_21,9,0.11171323
33310,20,465,acdc_data3_20210722_pos_2_24,0,0.011269086
33311,20,465,acdc_data3_20210722_pos_2_24,1,0.0
33312,20,465,acdc_data3_20210722_pos_2_24,2,0.0
33313,20,465,acdc_data3_20210722_pos_2_24,3,0.012503273
33314,20,465,acdc_data3_20210722_pos_2_24,4,0.0120226545
33315,20,465,acdc_data3_20210722_pos_2_24,5,0.012109101
33316,20,465,acdc_data3_20210722_pos_2_24,6,0.0128650535
33317,20,465,acdc_data3_20210722_pos_2_24,7,0.016389245
33318,20,465,acdc_data3_20210722_pos_2_24,8,0.015944818
33319,20,465,acdc_data3_20210722_pos_2_24,9,0.0461562
33320,20,465,acdc_data3_20210722_pos_2_27,0,0.107421115
33321,20,465,acdc_data3_20210722_pos_2_27,1,0.1104244
33322,20,465,acdc_data3_20210722_pos_2_27,2,0.11485346
33323,20,465,acdc_data3_20210722_pos_2_27,3,0.110834636
33324,20,465,acdc_data3_20210722_pos_2_27,4,0.10639335
33325,20,465,acdc_data3_20210722_pos_2_27,5,0.11032419
33326,20,465,acdc_data3_20210722_pos_2_27,6,0.10628835
33327,20,465,acdc_data3_20210722_pos_2_27,7,0.1104767
33328,20,465,acdc_data3_20210722_pos_2_27,8,0.11449838
33329,20,465,acdc_data3_20210722_pos_2_27,9,0.10417232
33330,20,465,acdc_data3_20210722_pos_2_3,0,0.057393603
33331,20,465,acdc_data3_20210722_pos_2_3,1,0.05898557
33332,20,465,acdc_data3_20210722_pos_2_3,2,0.059968896
33333,20,465,acdc_data3_20210722_pos_2_3,3,0.057763763
33334,20,465,acdc_data3_20210722_pos_2_3,4,0.05137915
33335,20,465,acdc_data3_20210722_pos_2_3,5,0.059834816
33336,20,465,acdc_data3_20210722_pos_2_3,6,0.060788535
33337,20,465,acdc_data3_20210722_pos_2_3,7,0.056725807
33338,20,465,acdc_data3_20210722_pos_2_3,8,0.06215007
33339,20,465,acdc_data3_20210722_pos_2_3,9,0.061820157
33340,20,465,acdc_data3_20210722_pos_2_30,0,0.122977845
33341,20,465,acdc_data3_20210722_pos_2_30,1,0.18389243
33342,20,465,acdc_data3_20210722_pos_2_30,2,0.13531554
33343,20,465,acdc_data3_20210722_pos_2_30,3,0.19854422
33344,20,465,acdc_data3_20210722_pos_2_30,4,0.18812045
33345,20,465,acdc_data3_20210722_pos_2_30,5,0.17263249
33346,20,465,acdc_data3_20210722_pos_2_30,6,0.18737893
33347,20,465,acdc_data3_20210722_pos_2_30,7,0.16418564
33348,20,465,acdc_data3_20210722_pos_2_30,8,0.19367543
33349,20,465,acdc_data3_20210722_pos_2_30,9,0.16346979
33350,20,465,acdc_data3_20210722_pos_2_33,0,0.14639114
33351,20,465,acdc_data3_20210722_pos_2_33,1,0.138913
33352,20,465,acdc_data3_20210722_pos_2_33,2,0.06715715
33353,20,465,acdc_data3_20210722_pos_2_33,3,0.07669952
33354,20,465,acdc_data3_20210722_pos_2_33,4,0.06590646
33355,20,465,acdc_data3_20210722_pos_2_33,5,0.07649349
33356,20,465,acdc_data3_20210722_pos_2_33,6,0.12808047
33357,20,465,acdc_data3_20210722_pos_2_33,7,0.06492245
33358,20,465,acdc_data3_20210722_pos_2_33,8,0.06591959
33359,20,465,acdc_data3_20210722_pos_2_33,9,0.064556494
33360,20,465,acdc_data3_20210722_pos_2_36,0,0.07190408
33361,20,465,acdc_data3_20210722_pos_2_36,1,0.038556416
33362,20,465,acdc_data3_20210722_pos_2_36,2,0.07269701
33363,20,465,acdc_data3_20210722_pos_2_36,3,0.03649473
33364,20,465,acdc_data3_20210722_pos_2_36,4,0.067577325
33365,20,465,acdc_data3_20210722_pos_2_36,5,0.06471183
33366,20,465,acdc_data3_20210722_pos_2_36,6,0.03960076
33367,20,465,acdc_data3_20210722_pos_2_36,7,0.06862411
33368,20,465,acdc_data3_20210722_pos_2_36,8,0.064151175
33369,20,465,acdc_data3_20210722_pos_2_36,9,0.047760636
33370,20,465,acdc_data3_20210722_pos_2_39,0,0.0
33371,20,465,acdc_data3_20210722_pos_2_39,1,0.0
33372,20,465,acdc_data3_20210722_pos_2_39,2,0.017272728
33373,20,465,acdc_data3_20210722_pos_2_39,3,0.0
33374,20,465,acdc_data3_20210722_pos_2_39,4,0.0
33375,20,465,acdc_data3_20210722_pos_2_39,5,0.017272728
33376,20,465,acdc_data3_20210722_pos_2_39,6,0.0
33377,20,465,acdc_data3_20210722_pos_2_39,7,0.0
33378,20,465,acdc_data3_20210722_pos_2_39,8,0.0
33379,20,465,acdc_data3_20210722_pos_2_39,9,0.0
33380,20,465,acdc_data3_20210722_pos_2_42,0,0.015833333
33381,20,465,acdc_data3_20210722_pos_2_42,1,0.017272733
33382,20,465,acdc_data3_20210722_pos_2_42,2,0.0
33383,20,465,acdc_data3_20210722_pos_2_42,3,0.0
33384,20,465,acdc_data3_20210722_pos_2_42,4,0.0
33385,20,465,acdc_data3_20210722_pos_2_42,5,0.0534105
33386,20,465,acdc_data3_20210722_pos_2_42,6,0.0
33387,20,465,acdc_data3_20210722_pos_2_42,7,0.015833333
33388,20,465,acdc_data3_20210722_pos_2_42,8,0.015833333
33389,20,465,acdc_data3_20210722_pos_2_42,9,0.0
33390,20,465,acdc_data3_20210722_pos_2_45,0,0.07255793
33391,20,465,acdc_data3_20210722_pos_2_45,1,0.03698319
33392,20,465,acdc_data3_20210722_pos_2_45,2,0.06255738
33393,20,465,acdc_data3_20210722_pos_2_45,3,0.07647605
33394,20,465,acdc_data3_20210722_pos_2_45,4,0.07534716
33395,20,465,acdc_data3_20210722_pos_2_45,5,0.06230223
33396,20,465,acdc_data3_20210722_pos_2_45,6,0.061863348
33397,20,465,acdc_data3_20210722_pos_2_45,7,0.06149447
33398,20,465,acdc_data3_20210722_pos_2_45,8,0.061533123
33399,20,465,acdc_data3_20210722_pos_2_45,9,0.04889212
33400,20,465,acdc_data3_20210722_pos_2_48,0,0.04669089
33401,20,465,acdc_data3_20210722_pos_2_48,1,0.079582326
33402,20,465,acdc_data3_20210722_pos_2_48,2,0.039096206
33403,20,465,acdc_data3_20210722_pos_2_48,3,0.051862277
33404,20,465,acdc_data3_20210722_pos_2_48,4,0.03548304
33405,20,465,acdc_data3_20210722_pos_2_48,5,0.03872685
33406,20,465,acdc_data3_20210722_pos_2_48,6,0.0671825
33407,20,465,acdc_data3_20210722_pos_2_48,7,0.069420174
33408,20,465,acdc_data3_20210722_pos_2_48,8,0.07462382
33409,20,465,acdc_data3_20210722_pos_2_48,9,0.07842161
33410,20,465,acdc_data3_20210722_pos_2_51,0,0.21041603
33411,20,465,acdc_data3_20210722_pos_2_51,1,0.1999643
33412,20,465,acdc_data3_20210722_pos_2_51,2,0.2034299
33413,20,465,acdc_data3_20210722_pos_2_51,3,0.21694769
33414,20,465,acdc_data3_20210722_pos_2_51,4,0.21698223
33415,20,465,acdc_data3_20210722_pos_2_51,5,0.21317795
33416,20,465,acdc_data3_20210722_pos_2_51,6,0.1994813
33417,20,465,acdc_data3_20210722_pos_2_51,7,0.20726949
33418,20,465,acdc_data3_20210722_pos_2_51,8,0.20947969
33419,20,465,acdc_data3_20210722_pos_2_51,9,0.19671533
33420,20,465,acdc_data3_20210722_pos_2_54,0,0.05374565
33421,20,465,acdc_data3_20210722_pos_2_54,1,0.022002395
33422,20,465,acdc_data3_20210722_pos_2_54,2,0.09699379
33423,20,465,acdc_data3_20210722_pos_2_54,3,0.051217135
33424,20,465,acdc_data3_20210722_pos_2_54,4,0.04703296
33425,20,465,acdc_data3_20210722_pos_2_54,5,0.026332112
33426,20,465,acdc_data3_20210722_pos_2_54,6,0.026139745
33427,20,465,acdc_data3_20210722_pos_2_54,7,0.053552173
33428,20,465,acdc_data3_20210722_pos_2_54,8,0.023934864
33429,20,465,acdc_data3_20210722_pos_2_54,9,0.02492049
33430,20,465,acdc_data3_20210722_pos_2_57,0,0.09420361
33431,20,465,acdc_data3_20210722_pos_2_57,1,0.10963524
33432,20,465,acdc_data3_20210722_pos_2_57,2,0.07283217
33433,20,465,acdc_data3_20210722_pos_2_57,3,0.1085357
33434,20,465,acdc_data3_20210722_pos_2_57,4,0.081472136
33435,20,465,acdc_data3_20210722_pos_2_57,5,0.057431754
33436,20,465,acdc_data3_20210722_pos_2_57,6,0.09027836
33437,20,465,acdc_data3_20210722_pos_2_57,7,0.09033401
33438,20,465,acdc_data3_20210722_pos_2_57,8,0.10307409
33439,20,465,acdc_data3_20210722_pos_2_57,9,0.12489158
33440,20,465,acdc_data3_20210722_pos_2_6,0,0.10069256
33441,20,465,acdc_data3_20210722_pos_2_6,1,0.10570658
33442,20,465,acdc_data3_20210722_pos_2_6,2,0.113849334
33443,20,465,acdc_data3_20210722_pos_2_6,3,0.11519194
33444,20,465,acdc_data3_20210722_pos_2_6,4,0.14724588
33445,20,465,acdc_data3_20210722_pos_2_6,5,0.07562365
33446,20,465,acdc_data3_20210722_pos_2_6,6,0.10533527
33447,20,465,acdc_data3_20210722_pos_2_6,7,0.13436829
33448,20,465,acdc_data3_20210722_pos_2_6,8,0.10585383
33449,20,465,acdc_data3_20210722_pos_2_6,9,0.09713762
33450,20,465,acdc_data3_20210722_pos_2_60,0,0.061341807
33451,20,465,acdc_data3_20210722_pos_2_60,1,0.06700801
33452,20,465,acdc_data3_20210722_pos_2_60,2,0.07088441
33453,20,465,acdc_data3_20210722_pos_2_60,3,0.06923145
33454,20,465,acdc_data3_20210722_pos_2_60,4,0.051368736
33455,20,465,acdc_data3_20210722_pos_2_60,5,0.06755321
33456,20,465,acdc_data3_20210722_pos_2_60,6,0.038227644
33457,20,465,acdc_data3_20210722_pos_2_60,7,0.05981575
33458,20,465,acdc_data3_20210722_pos_2_60,8,0.037619807
33459,20,465,acdc_data3_20210722_pos_2_60,9,0.05117231
33460,20,465,acdc_data3_20210722_pos_2_63,0,0.0846731
33461,20,465,acdc_data3_20210722_pos_2_63,1,0.1357338
33462,20,465,acdc_data3_20210722_pos_2_63,2,0.13477972
33463,20,465,acdc_data3_20210722_pos_2_63,3,0.084088966
33464,20,465,acdc_data3_20210722_pos_2_63,4,0.13629341
33465,20,465,acdc_data3_20210722_pos_2_63,5,0.09563087
33466,20,465,acdc_data3_20210722_pos_2_63,6,0.116721116
33467,20,465,acdc_data3_20210722_pos_2_63,7,0.1248005
33468,20,465,acdc_data3_20210722_pos_2_63,8,0.12508869
33469,20,465,acdc_data3_20210722_pos_2_63,9,0.1590931
33470,20,465,acdc_data3_20210722_pos_2_66,0,0.19187625
33471,20,465,acdc_data3_20210722_pos_2_66,1,0.16642848
33472,20,465,acdc_data3_20210722_pos_2_66,2,0.18399811
33473,20,465,acdc_data3_20210722_pos_2_66,3,0.1906505
33474,20,465,acdc_data3_20210722_pos_2_66,4,0.1674642
33475,20,465,acdc_data3_20210722_pos_2_66,5,0.16922666
33476,20,465,acdc_data3_20210722_pos_2_66,6,0.19729461
33477,20,465,acdc_data3_20210722_pos_2_66,7,0.1857898
33478,20,465,acdc_data3_20210722_pos_2_66,8,0.16443473
33479,20,465,acdc_data3_20210722_pos_2_66,9,0.20469606
33480,20,465,acdc_data3_20210722_pos_2_69,0,0.11880055
33481,20,465,acdc_data3_20210722_pos_2_69,1,0.12532108
33482,20,465,acdc_data3_20210722_pos_2_69,2,0.10246375
33483,20,465,acdc_data3_20210722_pos_2_69,3,0.11596501
33484,20,465,acdc_data3_20210722_pos_2_69,4,0.1061934
33485,20,465,acdc_data3_20210722_pos_2_69,5,0.10307916
33486,20,465,acdc_data3_20210722_pos_2_69,6,0.09518545
33487,20,465,acdc_data3_20210722_pos_2_69,7,0.12733364
33488,20,465,acdc_data3_20210722_pos_2_69,8,0.1014148
33489,20,465,acdc_data3_20210722_pos_2_69,9,0.08240652
33490,20,465,acdc_data3_20210722_pos_2_72,0,0.097201034
33491,20,465,acdc_data3_20210722_pos_2_72,1,0.057867702
33492,20,465,acdc_data3_20210722_pos_2_72,2,0.084950686
33493,20,465,acdc_data3_20210722_pos_2_72,3,0.09672519
33494,20,465,acdc_data3_20210722_pos_2_72,4,0.07447393
33495,20,465,acdc_data3_20210722_pos_2_72,5,0.093596645
33496,20,465,acdc_data3_20210722_pos_2_72,6,0.045040667
33497,20,465,acdc_data3_20210722_pos_2_72,7,0.07662456
33498,20,465,acdc_data3_20210722_pos_2_72,8,0.09856388
33499,20,465,acdc_data3_20210722_pos_2_72,9,0.08622599
33500,20,465,acdc_data3_20210722_pos_2_75,0,0.14431754
33501,20,465,acdc_data3_20210722_pos_2_75,1,0.15336066
33502,20,465,acdc_data3_20210722_pos_2_75,2,0.15238452
33503,20,465,acdc_data3_20210722_pos_2_75,3,0.11089102
33504,20,465,acdc_data3_20210722_pos_2_75,4,0.12526904
33505,20,465,acdc_data3_20210722_pos_2_75,5,0.109810226
33506,20,465,acdc_data3_20210722_pos_2_75,6,0.12636547
33507,20,465,acdc_data3_20210722_pos_2_75,7,0.11846029
33508,20,465,acdc_data3_20210722_pos_2_75,8,0.092504896
33509,20,465,acdc_data3_20210722_pos_2_75,9,0.13958003
33510,20,465,acdc_data3_20210722_pos_2_78,0,0.14374593
33511,20,465,acdc_data3_20210722_pos_2_78,1,0.13215558
33512,20,465,acdc_data3_20210722_pos_2_78,2,0.14049067
33513,20,465,acdc_data3_20210722_pos_2_78,3,0.11145157
33514,20,465,acdc_data3_20210722_pos_2_78,4,0.1321081
33515,20,465,acdc_data3_20210722_pos_2_78,5,0.14562277
33516,20,465,acdc_data3_20210722_pos_2_78,6,0.13336247
33517,20,465,acdc_data3_20210722_pos_2_78,7,0.123685494
33518,20,465,acdc_data3_20210722_pos_2_78,8,0.14507537
33519,20,465,acdc_data3_20210722_pos_2_78,9,0.13121875
33520,20,465,acdc_data3_20210722_pos_2_81,0,0.07262056
33521,20,465,acdc_data3_20210722_pos_2_81,1,0.10345151
33522,20,465,acdc_data3_20210722_pos_2_81,2,0.098598875
33523,20,465,acdc_data3_20210722_pos_2_81,3,0.05235683
33524,20,465,acdc_data3_20210722_pos_2_81,4,0.07040975
33525,20,465,acdc_data3_20210722_pos_2_81,5,0.09186772
33526,20,465,acdc_data3_20210722_pos_2_81,6,0.071177244
33527,20,465,acdc_data3_20210722_pos_2_81,7,0.0953134
33528,20,465,acdc_data3_20210722_pos_2_81,8,0.09471442
33529,20,465,acdc_data3_20210722_pos_2_81,9,0.10423686
33530,20,465,acdc_data3_20210722_pos_2_84,0,0.091712855
33531,20,465,acdc_data3_20210722_pos_2_84,1,0.08762667
33532,20,465,acdc_data3_20210722_pos_2_84,2,0.09213365
33533,20,465,acdc_data3_20210722_pos_2_84,3,0.092570715
33534,20,465,acdc_data3_20210722_pos_2_84,4,0.093905754
33535,20,465,acdc_data3_20210722_pos_2_84,5,0.09708598
33536,20,465,acdc_data3_20210722_pos_2_84,6,0.10418876
33537,20,465,acdc_data3_20210722_pos_2_84,7,0.09734432
33538,20,465,acdc_data3_20210722_pos_2_84,8,0.09328731
33539,20,465,acdc_data3_20210722_pos_2_84,9,0.0942031
33540,20,465,acdc_data3_20210722_pos_2_87,0,0.10746701
33541,20,465,acdc_data3_20210722_pos_2_87,1,0.11582224
33542,20,465,acdc_data3_20210722_pos_2_87,2,0.12779793
33543,20,465,acdc_data3_20210722_pos_2_87,3,0.098619625
33544,20,465,acdc_data3_20210722_pos_2_87,4,0.10098373
33545,20,465,acdc_data3_20210722_pos_2_87,5,0.11197198
33546,20,465,acdc_data3_20210722_pos_2_87,6,0.10430863
33547,20,465,acdc_data3_20210722_pos_2_87,7,0.115762785
33548,20,465,acdc_data3_20210722_pos_2_87,8,0.10795428
33549,20,465,acdc_data3_20210722_pos_2_87,9,0.10929685
33550,20,465,acdc_data3_20210722_pos_2_9,0,0.0
33551,20,465,acdc_data3_20210722_pos_2_9,1,0.0
33552,20,465,acdc_data3_20210722_pos_2_9,2,0.0
33553,20,465,acdc_data3_20210722_pos_2_9,3,0.0
33554,20,465,acdc_data3_20210722_pos_2_9,4,0.0
33555,20,465,acdc_data3_20210722_pos_2_9,5,0.0
33556,20,465,acdc_data3_20210722_pos_2_9,6,0.0
33557,20,465,acdc_data3_20210722_pos_2_9,7,0.023750007
33558,20,465,acdc_data3_20210722_pos_2_9,8,0.05455924
33559,20,465,acdc_data3_20210722_pos_2_9,9,0.0
33560,20,465,acdc_data3_20210722_pos_2_90,0,0.1491252
33561,20,465,acdc_data3_20210722_pos_2_90,1,0.15383878
33562,20,465,acdc_data3_20210722_pos_2_90,2,0.15463485
33563,20,465,acdc_data3_20210722_pos_2_90,3,0.1476018
33564,20,465,acdc_data3_20210722_pos_2_90,4,0.16377409
33565,20,465,acdc_data3_20210722_pos_2_90,5,0.16274107
33566,20,465,acdc_data3_20210722_pos_2_90,6,0.18034123
33567,20,465,acdc_data3_20210722_pos_2_90,7,0.16422638
33568,20,465,acdc_data3_20210722_pos_2_90,8,0.15443932
33569,20,465,acdc_data3_20210722_pos_2_90,9,0.16323057
33570,20,465,acdc_data3_20210722_pos_2_93,0,0.14861763
33571,20,465,acdc_data3_20210722_pos_2_93,1,0.13927072
33572,20,465,acdc_data3_20210722_pos_2_93,2,0.15434898
33573,20,465,acdc_data3_20210722_pos_2_93,3,0.15146351
33574,20,465,acdc_data3_20210722_pos_2_93,4,0.1472247
33575,20,465,acdc_data3_20210722_pos_2_93,5,0.1511996
33576,20,465,acdc_data3_20210722_pos_2_93,6,0.15332334
33577,20,465,acdc_data3_20210722_pos_2_93,7,0.15457529
33578,20,465,acdc_data3_20210722_pos_2_93,8,0.123492084
33579,20,465,acdc_data3_20210722_pos_2_93,9,0.15809003
33580,20,465,acdc_data3_20210722_pos_2_96,0,0.18712687
33581,20,465,acdc_data3_20210722_pos_2_96,1,0.1650655
33582,20,465,acdc_data3_20210722_pos_2_96,2,0.17583159
33583,20,465,acdc_data3_20210722_pos_2_96,3,0.17746271
33584,20,465,acdc_data3_20210722_pos_2_96,4,0.15409248
33585,20,465,acdc_data3_20210722_pos_2_96,5,0.15173566
33586,20,465,acdc_data3_20210722_pos_2_96,6,0.15259728
33587,20,465,acdc_data3_20210722_pos_2_96,7,0.16712816
33588,20,465,acdc_data3_20210722_pos_2_96,8,0.14160006
33589,20,465,acdc_data3_20210722_pos_2_96,9,0.16705342
33590,20,465,acdc_data3_20210722_pos_2_99,0,0.044135686
33591,20,465,acdc_data3_20210722_pos_2_99,1,0.04385111
33592,20,465,acdc_data3_20210722_pos_2_99,2,0.05077773
33593,20,465,acdc_data3_20210722_pos_2_99,3,0.056659553
33594,20,465,acdc_data3_20210722_pos_2_99,4,0.043156836
33595,20,465,acdc_data3_20210722_pos_2_99,5,0.049634486
33596,20,465,acdc_data3_20210722_pos_2_99,6,0.051782727
33597,20,465,acdc_data3_20210722_pos_2_99,7,0.06131275
33598,20,465,acdc_data3_20210722_pos_2_99,8,0.044107277
33599,20,465,acdc_data3_20210722_pos_2_99,9,0.051298533
33600,20,465,acdc_data3_20210722_pos_5_0,0,0.099
33601,20,465,acdc_data3_20210722_pos_5_0,1,0.099
33602,20,465,acdc_data3_20210722_pos_5_0,2,0.1301508
33603,20,465,acdc_data3_20210722_pos_5_0,3,0.13009213
33604,20,465,acdc_data3_20210722_pos_5_0,4,0.091
33605,20,465,acdc_data3_20210722_pos_5_0,5,0.091
33606,20,465,acdc_data3_20210722_pos_5_0,6,0.1
33607,20,465,acdc_data3_20210722_pos_5_0,7,0.08400001
33608,20,465,acdc_data3_20210722_pos_5_0,8,0.08400001
33609,20,465,acdc_data3_20210722_pos_5_0,9,0.093636364
33610,20,465,acdc_data3_20210722_pos_5_12,0,0.029674783
33611,20,465,acdc_data3_20210722_pos_5_12,1,0.029506868
33612,20,465,acdc_data3_20210722_pos_5_12,2,0.04004134
33613,20,465,acdc_data3_20210722_pos_5_12,3,0.060908392
33614,20,465,acdc_data3_20210722_pos_5_12,4,0.02912949
33615,20,465,acdc_data3_20210722_pos_5_12,5,0.06607631
33616,20,465,acdc_data3_20210722_pos_5_12,6,0.040648416
33617,20,465,acdc_data3_20210722_pos_5_12,7,0.05619903
33618,20,465,acdc_data3_20210722_pos_5_12,8,0.055298254
33619,20,465,acdc_data3_20210722_pos_5_12,9,0.029778283
33620,20,465,acdc_data3_20210722_pos_5_15,0,0.16067931
33621,20,465,acdc_data3_20210722_pos_5_15,1,0.14077577
33622,20,465,acdc_data3_20210722_pos_5_15,2,0.12660019
33623,20,465,acdc_data3_20210722_pos_5_15,3,0.13317817
33624,20,465,acdc_data3_20210722_pos_5_15,4,0.13376158
33625,20,465,acdc_data3_20210722_pos_5_15,5,0.15479797
33626,20,465,acdc_data3_20210722_pos_5_15,6,0.12414254
33627,20,465,acdc_data3_20210722_pos_5_15,7,0.14792863
33628,20,465,acdc_data3_20210722_pos_5_15,8,0.16818133
33629,20,465,acdc_data3_20210722_pos_5_15,9,0.12871717
33630,20,465,acdc_data3_20210722_pos_5_18,0,0.07274442
33631,20,465,acdc_data3_20210722_pos_5_18,1,0.08396396
33632,20,465,acdc_data3_20210722_pos_5_18,2,0.06690136
33633,20,465,acdc_data3_20210722_pos_5_18,3,0.097810335
33634,20,465,acdc_data3_20210722_pos_5_18,4,0.07055425
33635,20,465,acdc_data3_20210722_pos_5_18,5,0.09075689
33636,20,465,acdc_data3_20210722_pos_5_18,6,0.05904851
33637,20,465,acdc_data3_20210722_pos_5_18,7,0.083470844
33638,20,465,acdc_data3_20210722_pos_5_18,8,0.070330076
33639,20,465,acdc_data3_20210722_pos_5_18,9,0.06576652
33640,20,465,acdc_data3_20210722_pos_5_21,0,0.13565934
33641,20,465,acdc_data3_20210722_pos_5_21,1,0.111686766
33642,20,465,acdc_data3_20210722_pos_5_21,2,0.16841851
33643,20,465,acdc_data3_20210722_pos_5_21,3,0.14196378
33644,20,465,acdc_data3_20210722_pos_5_21,4,0.17907256
33645,20,465,acdc_data3_20210722_pos_5_21,5,0.124641836
33646,20,465,acdc_data3_20210722_pos_5_21,6,0.16699351
33647,20,465,acdc_data3_20210722_pos_5_21,7,0.12283518
33648,20,465,acdc_data3_20210722_pos_5_21,8,0.17422916
33649,20,465,acdc_data3_20210722_pos_5_21,9,0.12258853
33650,20,465,acdc_data3_20210722_pos_5_24,0,0.20913409
33651,20,465,acdc_data3_20210722_pos_5_24,1,0.1588204
33652,20,465,acdc_data3_20210722_pos_5_24,2,0.18689843
33653,20,465,acdc_data3_20210722_pos_5_24,3,0.14791639
33654,20,465,acdc_data3_20210722_pos_5_24,4,0.17104937
33655,20,465,acdc_data3_20210722_pos_5_24,5,0.22257027
33656,20,465,acdc_data3_20210722_pos_5_24,6,0.19576657
33657,20,465,acdc_data3_20210722_pos_5_24,7,0.18967962
33658,20,465,acdc_data3_20210722_pos_5_24,8,0.20986442
33659,20,465,acdc_data3_20210722_pos_5_24,9,0.21990268
33660,20,465,acdc_data3_20210722_pos_5_27,0,0.2169277
33661,20,465,acdc_data3_20210722_pos_5_27,1,0.17548181
33662,20,465,acdc_data3_20210722_pos_5_27,2,0.19231273
33663,20,465,acdc_data3_20210722_pos_5_27,3,0.19769448
33664,20,465,acdc_data3_20210722_pos_5_27,4,0.20601028
33665,20,465,acdc_data3_20210722_pos_5_27,5,0.16864589
33666,20,465,acdc_data3_20210722_pos_5_27,6,0.1875984
33667,20,465,acdc_data3_20210722_pos_5_27,7,0.2090163
33668,20,465,acdc_data3_20210722_pos_5_27,8,0.2010369
33669,20,465,acdc_data3_20210722_pos_5_27,9,0.18878517
33670,20,465,acdc_data3_20210722_pos_5_3,0,0.21266201
33671,20,465,acdc_data3_20210722_pos_5_3,1,0.24895763
33672,20,465,acdc_data3_20210722_pos_5_3,2,0.21905276
33673,20,465,acdc_data3_20210722_pos_5_3,3,0.24462068
33674,20,465,acdc_data3_20210722_pos_5_3,4,0.21233068
33675,20,465,acdc_data3_20210722_pos_5_3,5,0.2157991
33676,20,465,acdc_data3_20210722_pos_5_3,6,0.2256957
33677,20,465,acdc_data3_20210722_pos_5_3,7,0.19487886
33678,20,465,acdc_data3_20210722_pos_5_3,8,0.22782055
33679,20,465,acdc_data3_20210722_pos_5_3,9,0.22541064
33680,20,465,acdc_data3_20210722_pos_5_30,0,0.0204196
33681,20,465,acdc_data3_20210722_pos_5_30,1,0.045126528
33682,20,465,acdc_data3_20210722_pos_5_30,2,0.032830447
33683,20,465,acdc_data3_20210722_pos_5_30,3,0.02026223
33684,20,465,acdc_data3_20210722_pos_5_30,4,0.011875
33685,20,465,acdc_data3_20210722_pos_5_30,5,0.053954437
33686,20,465,acdc_data3_20210722_pos_5_30,6,0.032285348
33687,20,465,acdc_data3_20210722_pos_5_30,7,0.042492155
33688,20,465,acdc_data3_20210722_pos_5_30,8,0.042051792
33689,20,465,acdc_data3_20210722_pos_5_30,9,0.020485088
33690,20,465,acdc_data3_20210722_pos_5_33,0,0.14940265
33691,20,465,acdc_data3_20210722_pos_5_33,1,0.11661854
33692,20,465,acdc_data3_20210722_pos_5_33,2,0.1195566
